Geneid	SRR222175	SRR222176	SRR222177	SRR222178
ENSG00000274098	0	0	0	0
ENSG00000278010	0	0	0	0
ENSG00000277618	0	0	0	0
ENSG00000278551	0	0	0	0
ENSG00000276898	0	0	0	0
ENSG00000275493	0	0	0	0
ENSG00000203364	0	0	0	0
ENSG00000230208	0	0	0	0
ENSG00000171855	0	0	0	0
ENSG00000225027	0	0	0	0
ENSG00000275980	0	0	0	0
ENSG00000177047	0	0	0	0
ENSG00000199635	0	0	0	0
ENSG00000137080	0	0	0	0
ENSG00000215297	0	0	1	0
ENSG00000226669	0	0	1	0
ENSG00000148357	171	229	249	109
ENSG00000171481	0	0	0	0
ENSG00000228189	6	0	0	0
ENSG00000168828	0	0	0	0
ENSG00000232743	0	0	0	1
ENSG00000177992	0	0	0	0
ENSG00000164972	6	4	9	8
ENSG00000130950	0	0	0	1
ENSG00000165124	36	59	266	103
ENSG00000030304	8	1	25	10
ENSG00000137101	11	16	13	22
ENSG00000270542	0	0	0	0
ENSG00000275651	0	0	0	0
ENSG00000237339	0	0	0	0
ENSG00000236543	0	0	0	0
ENSG00000148386	0	0	0	0
ENSG00000171496	0	1	0	0
ENSG00000207991	0	0	0	0
ENSG00000274932	0	0	0	0
ENSG00000237336	0	0	0	1
ENSG00000230826	0	0	0	0
ENSG00000229115	0	0	0	0
ENSG00000234881	0	0	0	0
ENSG00000106689	0	1	0	0
ENSG00000231227	0	0	0	0
ENSG00000288841	0	0	0	0
ENSG00000107099	51	93	201	214
ENSG00000177910	0	0	0	0
ENSG00000223716	0	0	0	1
ENSG00000225254	0	0	0	0
ENSG00000215165	0	0	0	0
ENSG00000229511	0	0	0	0
ENSG00000237487	0	0	0	0
ENSG00000243085	0	0	0	0
ENSG00000176007	0	0	0	0
ENSG00000252725	0	0	0	0
ENSG00000214654	12	6	26	50
ENSG00000232176	48	68	151	87
ENSG00000232978	0	0	0	1
ENSG00000272842	1	0	1	1
ENSG00000273226	0	0	7	3
ENSG00000234853	1	0	0	0
ENSG00000177076	13	13	19	20
ENSG00000260912	65	17	32	24
ENSG00000232158	0	0	0	0
ENSG00000276667	0	0	0	0
ENSG00000261402	0	0	0	0
ENSG00000270712	0	0	0	0
ENSG00000277711	0	0	0	0
ENSG00000225408	0	0	0	0
ENSG00000223621	0	0	0	0
ENSG00000120215	0	1	5	3
ENSG00000258728	0	0	0	0
ENSG00000228467	0	0	0	0
ENSG00000283329	0	0	0	0
ENSG00000207581	0	0	0	0
ENSG00000264823	0	0	0	0
ENSG00000119508	69	114	26	10
ENSG00000239908	0	0	1	0
ENSG00000238172	1	3	4	3
ENSG00000270995	0	0	0	0
ENSG00000231697	0	0	0	0
ENSG00000106852	3	32	17	52
ENSG00000288968	0	0	0	0
ENSG00000289214	1	1	1	0
ENSG00000234709	2	1	4	2
ENSG00000282897	0	0	0	0
ENSG00000233817	0	0	0	0
ENSG00000227482	0	0	0	0
ENSG00000214669	0	0	0	0
ENSG00000178243	0	0	0	0
ENSG00000224682	2	0	1	0
ENSG00000160349	0	0	0	0
ENSG00000288995	4	1	1	0
ENSG00000263403	0	0	0	0
ENSG00000265181	0	0	0	0
ENSG00000267085	0	0	0	0
ENSG00000204780	0	0	0	0
ENSG00000204779	0	0	0	0
ENSG00000276723	0	0	0	0
ENSG00000280286	0	0	0	0
ENSG00000204776	0	1	2	0
ENSG00000237904	0	0	0	0
ENSG00000235893	0	0	0	0
ENSG00000184659	0	0	0	0
ENSG00000181404	32	42	11	16
ENSG00000289701	0	0	1	0
ENSG00000230221	0	0	0	1
ENSG00000251697	0	0	0	0
ENSG00000235204	0	0	1	1
ENSG00000231149	0	0	0	0
ENSG00000175854	49	68	49	102
ENSG00000234829	0	0	0	0
ENSG00000232138	0	0	0	0
ENSG00000228083	0	0	0	0
ENSG00000224416	0	0	0	0
ENSG00000147873	0	0	0	1
ENSG00000226393	0	0	0	0
ENSG00000188379	0	0	0	0
ENSG00000261696	0	1	0	0
ENSG00000231195	0	0	0	0
ENSG00000235108	0	0	0	0
ENSG00000120242	0	0	0	0
ENSG00000237691	0	0	0	0
ENSG00000197919	0	0	0	0
ENSG00000238271	0	0	0	0
ENSG00000199177	0	0	0	0
ENSG00000264379	0	0	0	0
ENSG00000227443	0	0	0	0
ENSG00000184995	0	0	0	0
ENSG00000221269	0	0	0	0
ENSG00000276257	0	0	0	0
ENSG00000275030	0	0	0	0
ENSG00000284611	0	0	0	0
ENSG00000284658	0	0	0	0
ENSG00000278720	0	0	0	0
ENSG00000260691	0	0	0	0
ENSG00000285580	0	0	0	0
ENSG00000238551	0	0	0	0
ENSG00000224762	0	0	0	0
ENSG00000229156	0	0	0	0
ENSG00000224106	0	0	0	0
ENSG00000233569	0	0	0	3
ENSG00000235133	0	0	0	0
ENSG00000201444	0	0	0	0
ENSG00000231901	0	0	0	0
ENSG00000234782	15	34	56	83
ENSG00000289735	0	0	0	0
ENSG00000289736	0	0	0	0
ENSG00000229835	0	3	2	4
ENSG00000244230	0	0	0	0
ENSG00000264545	0	0	0	0
ENSG00000229298	0	0	0	0
ENSG00000279670	0	0	0	1
ENSG00000264801	0	0	0	1
ENSG00000147889	5	254	10	8
ENSG00000266446	0	1	0	0
ENSG00000215221	0	0	0	0
ENSG00000274055	0	0	0	0
ENSG00000277653	0	0	0	0
ENSG00000235619	0	0	0	0
ENSG00000215187	0	4	2	0
ENSG00000227852	0	0	0	0
ENSG00000279073	0	0	0	0
ENSG00000199411	0	0	0	0
ENSG00000263697	0	0	0	0
ENSG00000237553	0	0	0	0
ENSG00000107014	0	0	3	4
ENSG00000214195	0	0	0	1
ENSG00000107018	0	0	0	0
ENSG00000272866	0	0	0	0
ENSG00000231967	0	0	0	0
ENSG00000214190	0	2	0	0
ENSG00000120217	4	17	39	26
ENSG00000231509	0	0	0	0
ENSG00000147896	2	0	0	1
ENSG00000285103	6	6	7	9
ENSG00000215441	1	0	2	0
ENSG00000260390	0	0	0	0
ENSG00000260412	0	0	0	0
ENSG00000229060	0	0	0	0
ENSG00000224955	0	0	0	0
ENSG00000215966	0	0	0	0
ENSG00000215939	0	0	0	0
ENSG00000230276	0	0	0	0
ENSG00000277646	0	0	0	0
ENSG00000229834	0	0	0	0
ENSG00000230097	0	0	1	1
ENSG00000174482	1	0	2	0
ENSG00000225856	0	0	0	0
ENSG00000148082	6	8	16	8
ENSG00000265112	0	0	0	0
ENSG00000252942	0	0	0	0
ENSG00000240235	0	0	0	0
ENSG00000222337	0	0	0	0
ENSG00000255815	23	33	72	63
ENSG00000277828	0	0	0	0
ENSG00000277465	0	0	0	0
ENSG00000203396	0	0	0	0
ENSG00000204246	0	0	0	0
ENSG00000179055	0	0	0	0
ENSG00000285082	0	0	0	0
ENSG00000236450	0	0	0	0
ENSG00000252133	0	0	0	0
ENSG00000275230	0	0	0	0
ENSG00000233651	0	0	0	0
ENSG00000226429	0	0	0	0
ENSG00000224603	0	0	0	0
ENSG00000234217	0	0	0	0
ENSG00000234451	0	0	0	0
ENSG00000107282	28	32	98	76
ENSG00000261447	0	1	0	0
ENSG00000201583	0	0	0	0
ENSG00000289227	2	0	0	0
ENSG00000233909	0	0	0	0
ENSG00000136827	121	217	320	387
ENSG00000276124	0	0	0	0
ENSG00000224988	0	1	1	0
ENSG00000288924	58	15	71	23
ENSG00000230684	0	0	0	0
ENSG00000270755	1	0	0	0
ENSG00000158079	15	19	32	55
ENSG00000227666	0	0	0	1
ENSG00000286834	0	0	0	1
ENSG00000199165	0	0	0	0
ENSG00000199072	0	0	0	0
ENSG00000199133	0	0	0	0
ENSG00000136848	441	928	1031	733
ENSG00000276040	0	0	0	0
ENSG00000283205	0	0	0	0
ENSG00000275969	0	0	0	0
ENSG00000233816	0	0	0	0
ENSG00000136869	55	44	166	157
ENSG00000261018	0	0	0	0
ENSG00000225756	0	3	1	4
ENSG00000187616	0	0	0	0
ENSG00000235832	0	0	0	0
ENSG00000235310	0	0	0	0
ENSG00000277869	0	0	0	0
ENSG00000273668	0	0	0	0
ENSG00000278068	0	0	0	0
ENSG00000273036	0	0	0	0
ENSG00000230453	0	1	0	4
ENSG00000232494	0	0	0	0
ENSG00000260564	0	0	0	0
ENSG00000279715	0	0	0	0
ENSG00000286793	0	0	0	0
ENSG00000238529	0	0	0	0
ENSG00000275144	0	0	0	0
ENSG00000213816	0	0	0	1
ENSG00000185963	27	123	87	126
ENSG00000288062	0	0	0	0
ENSG00000252772	0	0	0	0
ENSG00000226721	0	0	0	0
ENSG00000275318	1	0	2	3
ENSG00000232843	0	0	0	0
ENSG00000188101	0	0	0	0
ENSG00000233424	0	0	0	0
ENSG00000204818	0	0	0	0
ENSG00000224537	0	1	0	0
ENSG00000165023	0	0	0	0
ENSG00000279256	0	0	0	0
ENSG00000252580	0	0	0	0
ENSG00000212521	0	0	0	0
ENSG00000274011	0	0	0	1
ENSG00000095383	95	552	204	416
ENSG00000278412	0	0	0	0
ENSG00000224001	0	0	0	0
ENSG00000187866	63	59	129	146
ENSG00000236998	0	0	1	0
ENSG00000207206	0	0	0	0
ENSG00000252167	0	0	0	0
ENSG00000200969	0	0	0	0
ENSG00000230846	0	0	0	0
ENSG00000189357	0	0	0	0
ENSG00000186788	0	0	0	0
ENSG00000237770	0	0	0	0
ENSG00000214929	0	0	0	0
ENSG00000289295	6	2	10	15
ENSG00000278331	0	0	0	0
ENSG00000275390	0	0	0	0
ENSG00000276868	0	0	0	0
ENSG00000275377	0	0	0	0
ENSG00000251960	0	0	0	0
ENSG00000243641	0	0	1	0
ENSG00000234534	0	1	0	0
ENSG00000182347	0	0	0	0
ENSG00000227730	0	0	0	1
ENSG00000228166	0	0	0	0
ENSG00000224083	0	0	0	2
ENSG00000235917	0	0	0	0
ENSG00000228097	0	0	0	0
ENSG00000237711	0	0	0	0
ENSG00000236254	0	0	0	0
ENSG00000230225	0	0	0	0
ENSG00000236567	1	1	0	0
ENSG00000254017	0	0	0	0
ENSG00000120210	0	0	1	0
ENSG00000120211	0	1	0	0
ENSG00000138835	150	428	293	283
ENSG00000224092	1	0	0	0
ENSG00000236199	0	0	0	0
ENSG00000289163	0	0	0	0
ENSG00000126882	9	31	45	32
ENSG00000240853	1	0	0	0
ENSG00000231018	0	0	0	0
ENSG00000212395	0	0	0	0
ENSG00000229817	2	0	2	1
ENSG00000237238	0	0	0	0
ENSG00000228430	0	0	0	0
ENSG00000228522	0	1	0	0
ENSG00000179766	0	0	0	0
ENSG00000182021	0	0	0	0
ENSG00000287988	0	0	0	0
ENSG00000176134	0	0	0	0
ENSG00000225511	0	0	0	0
ENSG00000276717	0	0	0	0
ENSG00000204352	0	0	0	0
ENSG00000198416	0	0	0	0
ENSG00000223839	0	0	0	0
ENSG00000188029	0	0	0	0
ENSG00000290757	0	0	0	0
ENSG00000235248	0	0	0	0
ENSG00000290765	0	0	0	0
ENSG00000257198	0	0	0	0
ENSG00000170827	0	0	0	0
ENSG00000196312	0	0	0	0
ENSG00000204173	0	0	0	0
ENSG00000276832	0	0	0	0
ENSG00000237743	0	0	0	0
ENSG00000214888	0	0	0	0
ENSG00000234460	0	0	0	0
ENSG00000224045	0	0	0	0
ENSG00000225345	0	0	0	0
ENSG00000165121	0	0	0	0
ENSG00000279955	0	0	0	0
ENSG00000183148	0	0	0	0
ENSG00000274628	0	0	0	0
ENSG00000276203	0	0	0	0
ENSG00000172014	0	0	0	1
ENSG00000290972	0	0	0	0
ENSG00000288690	0	0	0	0
ENSG00000283162	0	0	0	0
ENSG00000236816	0	0	0	0
ENSG00000286506	0	0	0	0
ENSG00000187984	0	0	0	0
ENSG00000226668	0	0	0	0
ENSG00000287276	0	0	0	0
ENSG00000240632	0	0	0	0
ENSG00000291172	0	0	0	0
ENSG00000204837	0	0	0	0
ENSG00000232000	0	0	0	0
ENSG00000283945	0	0	0	0
ENSG00000197191	0	7	0	1
ENSG00000228307	0	0	0	0
ENSG00000137075	71	76	170	286
ENSG00000204011	0	0	0	0
ENSG00000286502	0	0	0	0
ENSG00000264744	0	0	0	0
ENSG00000265872	0	0	0	0
ENSG00000265848	0	0	0	0
ENSG00000264163	0	0	0	0
ENSG00000264136	0	0	0	0
ENSG00000266827	0	0	0	0
ENSG00000266514	0	0	0	0
ENSG00000279935	0	0	0	0
ENSG00000227835	0	0	0	0
ENSG00000107187	0	0	0	1
ENSG00000165661	10	135	73	149
ENSG00000260220	1	8	0	8
ENSG00000279813	0	0	0	0
ENSG00000283769	0	0	0	0
ENSG00000288701	67	579	415	792
ENSG00000291303	0	0	0	0
ENSG00000250068	0	0	1	2
ENSG00000291094	0	0	0	0
ENSG00000176884	26	20	14	15
ENSG00000130948	0	0	0	0
ENSG00000285269	0	1	0	1
ENSG00000207276	2	0	1	0
ENSG00000165244	1	19	23	71
ENSG00000238251	1	0	1	0
ENSG00000286835	1	1	3	1
ENSG00000230246	1	0	0	0
ENSG00000252224	0	0	0	0
ENSG00000122711	82	1656	85	6236
ENSG00000107262	372	356	580	413
ENSG00000200544	0	0	0	0
ENSG00000180264	1	1	3	0
ENSG00000136811	67	158	183	357
ENSG00000234644	2	0	0	0
ENSG00000231137	0	0	0	0
ENSG00000135002	146	134	240	278
ENSG00000233814	0	0	0	0
ENSG00000205274	0	0	0	0
ENSG00000225893	1	0	0	1
ENSG00000205808	85	73	120	157
ENSG00000287759	0	0	2	0
ENSG00000270639	0	0	0	0
ENSG00000233186	0	0	0	0
ENSG00000229268	0	2	0	0
ENSG00000235533	0	0	0	0
ENSG00000223568	0	0	0	0
ENSG00000213954	0	0	0	1
ENSG00000288876	0	0	1	0
ENSG00000229897	1	0	5	5
ENSG00000285706	2	0	2	1
ENSG00000229338	0	0	0	0
ENSG00000292223	0	0	0	0
ENSG00000290645	0	0	0	0
ENSG00000188312	2	7	12	22
ENSG00000171505	1	0	0	0
ENSG00000171501	0	0	0	0
ENSG00000136939	0	0	0	0
ENSG00000171459	0	0	0	0
ENSG00000232387	1	3	3	10
ENSG00000148215	0	0	0	0
ENSG00000290769	9	10	4	9
ENSG00000221676	0	0	0	2
ENSG00000273473	0	2	0	3
ENSG00000283378	1	0	0	0
ENSG00000276522	0	0	0	0
ENSG00000277109	0	0	0	0
ENSG00000238933	0	0	0	0
ENSG00000231454	0	0	0	0
ENSG00000252521	0	0	0	0
ENSG00000125492	1	0	1	0
ENSG00000237124	0	0	0	2
ENSG00000207329	0	0	0	0
ENSG00000180071	10	21	29	44
ENSG00000290907	1	0	0	1
ENSG00000185920	25	92	471	225
ENSG00000288556	0	0	0	0
ENSG00000274516	0	0	0	0
ENSG00000274583	0	0	0	0
ENSG00000275628	0	0	0	0
ENSG00000293090	0	0	0	0
ENSG00000293104	8	16	15	16
ENSG00000235330	0	0	0	0
ENSG00000293144	0	0	0	0
ENSG00000277024	0	0	0	0
ENSG00000293163	0	0	0	0
ENSG00000233820	1	1	1	1
ENSG00000237984	0	0	0	0
ENSG00000293199	0	0	0	0
ENSG00000228376	0	0	0	0
ENSG00000231909	0	0	0	0
ENSG00000293266	0	0	0	0
ENSG00000236252	0	0	0	0
ENSG00000293277	0	0	0	0
ENSG00000275026	0	0	0	0
ENSG00000293304	0	0	0	0
ENSG00000276128	0	0	0	0
ENSG00000293321	0	0	1	0
ENSG00000242111	0	0	0	0
ENSG00000226752	0	0	0	0
ENSG00000188959	149	151	625	675
ENSG00000204193	0	0	0	0
ENSG00000206658	0	0	0	0
ENSG00000263575	0	0	0	0
ENSG00000137040	10	34	61	125
ENSG00000228739	0	1	0	0
ENSG00000280094	0	0	0	0
ENSG00000288570	0	0	0	0
ENSG00000288684	0	0	0	0
ENSG00000223440	0	0	0	0
ENSG00000237274	0	0	0	0
ENSG00000228132	0	0	0	0
ENSG00000206147	0	0	0	1
ENSG00000266863	0	0	0	0
ENSG00000229057	0	0	0	0
ENSG00000231381	0	0	0	0
ENSG00000231108	0	0	1	0
ENSG00000256968	4	1	5	4
ENSG00000230581	0	7	6	8
ENSG00000224972	0	0	0	0
ENSG00000285688	0	0	0	0
ENSG00000230207	15	23	75	91
ENSG00000178654	0	1	0	2
ENSG00000273056	0	1	1	0
ENSG00000232086	0	0	0	0
ENSG00000223966	0	0	0	0
ENSG00000255585	0	0	1	2
ENSG00000207693	0	0	0	0
ENSG00000276388	0	0	0	0
ENSG00000159247	0	0	0	0
ENSG00000278130	0	0	0	0
ENSG00000233013	0	0	0	0
ENSG00000223256	0	0	0	0
ENSG00000250210	0	0	0	0
ENSG00000286255	0	0	0	0
ENSG00000241174	0	0	0	0
ENSG00000083067	2	0	1	0
ENSG00000271166	0	0	0	1
ENSG00000200922	0	0	0	0
ENSG00000236060	6	1	10	5
ENSG00000204669	0	0	0	0
ENSG00000224820	0	1	2	5
ENSG00000222465	0	0	0	0
ENSG00000236801	5	3	17	11
ENSG00000254571	2	0	0	0
ENSG00000293609	0	0	0	0
ENSG00000221844	0	0	0	0
ENSG00000236701	0	0	0	1
ENSG00000212454	0	0	0	0
ENSG00000223368	0	0	0	0
ENSG00000227809	0	0	0	0
ENSG00000198963	0	0	10	3
ENSG00000286944	0	0	0	0
ENSG00000119121	719	100	555	483
ENSG00000202217	0	0	0	0
ENSG00000270954	0	0	0	0
ENSG00000252758	0	0	0	0
ENSG00000224297	0	0	0	0
ENSG00000135045	26	47	57	91
ENSG00000229587	3	0	0	0
ENSG00000278040	0	0	0	0
ENSG00000290482	0	0	0	0
ENSG00000288949	0	0	0	0
ENSG00000228352	0	0	1	1
ENSG00000286782	8	3	1	1
ENSG00000288571	1	1	0	2
ENSG00000266255	0	0	0	0
ENSG00000264922	0	0	0	0
ENSG00000265368	0	0	0	0
ENSG00000290881	0	0	0	0
ENSG00000233884	0	0	0	0
ENSG00000290882	0	0	0	0
ENSG00000234055	0	0	0	0
ENSG00000224307	1	9	8	7
ENSG00000233901	3	3	2	1
ENSG00000179058	0	1	0	4
ENSG00000276291	0	0	0	0
ENSG00000277778	0	0	0	0
ENSG00000273514	0	0	0	0
ENSG00000265194	0	0	0	5
ENSG00000235138	0	0	1	1
ENSG00000271525	3	6	5	9
ENSG00000225693	1	4	1	0
ENSG00000236394	0	1	0	0
ENSG00000231864	0	0	0	0
ENSG00000275549	2	2	1	0
ENSG00000228595	0	0	0	0
ENSG00000266855	0	0	0	0
ENSG00000283351	0	0	0	0
ENSG00000232281	0	0	0	0
ENSG00000236637	0	0	0	0
ENSG00000226597	0	0	0	0
ENSG00000214042	0	0	0	0
ENSG00000186803	0	0	0	0
ENSG00000223684	0	0	0	0
ENSG00000147885	0	0	0	0
ENSG00000198642	81	72	195	313
ENSG00000228024	0	0	0	0
ENSG00000178919	0	0	0	0
ENSG00000201830	0	0	0	0
ENSG00000287070	0	0	0	0
ENSG00000136929	0	0	0	0
ENSG00000199483	0	0	0	0
ENSG00000290579	0	0	0	0
ENSG00000293735	0	0	0	0
ENSG00000293747	0	0	0	0
ENSG00000293750	0	0	0	0
ENSG00000237372	2	0	3	2
ENSG00000237073	0	1	0	1
ENSG00000293785	0	0	0	0
ENSG00000226206	0	0	0	0
ENSG00000293607	1	0	2	0
ENSG00000293821	0	0	0	0
ENSG00000293823	0	0	0	0
ENSG00000293848	0	0	1	0
ENSG00000227355	1	0	2	0
ENSG00000293857	0	0	0	0
ENSG00000236507	0	0	0	0
ENSG00000293877	0	1	0	0
ENSG00000293892	0	0	0	0
ENSG00000293896	0	0	0	0
ENSG00000239593	2	1	2	0
ENSG00000293912	0	0	0	0
ENSG00000293923	0	0	0	0
ENSG00000293924	0	0	0	0
ENSG00000293938	0	0	0	0
ENSG00000293940	0	1	0	0
ENSG00000293945	3	0	4	1
ENSG00000293946	0	0	0	0
ENSG00000293963	0	0	0	0
ENSG00000294012	0	0	0	0
ENSG00000294023	0	0	0	0
ENSG00000294077	0	0	0	0
ENSG00000232939	0	0	0	0
ENSG00000294099	0	0	0	1
ENSG00000294102	0	0	0	0
ENSG00000232998	0	0	0	0
ENSG00000294138	0	0	0	0
ENSG00000294170	0	0	0	0
ENSG00000294173	0	0	0	0
ENSG00000290924	1	0	3	6
ENSG00000294190	0	1	0	0
ENSG00000294236	1	2	0	0
ENSG00000294238	0	0	0	0
ENSG00000294269	0	0	0	0
ENSG00000236668	0	0	0	0
ENSG00000294309	0	0	0	0
ENSG00000294316	0	0	0	0
ENSG00000294323	0	0	0	0
ENSG00000229697	0	0	0	0
ENSG00000235659	0	0	0	0
ENSG00000294371	1	0	0	0
ENSG00000294398	0	0	0	0
ENSG00000294401	0	0	0	0
ENSG00000294427	0	0	0	0
ENSG00000294444	0	1	0	0
ENSG00000235481	6	2	6	9
ENSG00000294502	0	0	0	0
ENSG00000294505	0	0	0	0
ENSG00000294527	0	0	0	0
ENSG00000294531	6	5	9	7
ENSG00000290970	1	3	1	1
ENSG00000294561	0	0	0	0
ENSG00000290588	0	4	1	0
ENSG00000261094	3	1	8	8
ENSG00000294571	0	0	0	0
ENSG00000294585	0	1	0	0
ENSG00000286718	0	0	0	0
ENSG00000294653	0	0	0	1
ENSG00000271086	2	1	6	3
ENSG00000294750	0	0	0	0
ENSG00000287955	0	0	0	0
ENSG00000284977	1	0	0	0
ENSG00000294793	0	0	0	0
ENSG00000294815	0	0	0	0
ENSG00000234860	0	0	0	0
ENSG00000294829	1	0	0	1
ENSG00000294843	0	0	0	0
ENSG00000294848	1	1	1	1
ENSG00000294872	0	0	0	0
ENSG00000294876	0	0	0	0
ENSG00000286945	0	0	0	0
ENSG00000294888	0	0	0	0
ENSG00000294904	0	0	0	0
ENSG00000294913	0	0	0	0
ENSG00000293608	0	0	0	7
ENSG00000294927	0	0	0	0
ENSG00000294948	0	0	0	0
ENSG00000294949	0	0	0	0
ENSG00000294962	0	0	0	0
ENSG00000204706	3	7	10	12
ENSG00000287514	0	0	0	1
ENSG00000203987	0	0	0	0
ENSG00000231248	0	0	0	0
ENSG00000225626	2	1	0	0
ENSG00000294991	0	0	0	0
ENSG00000295036	0	0	0	0
ENSG00000295037	0	2	2	0
ENSG00000295086	0	0	0	0
ENSG00000295090	0	1	0	1
ENSG00000295109	1	0	0	0
ENSG00000295133	2	0	3	4
ENSG00000295136	0	0	0	0
ENSG00000284612	1	0	2	0
ENSG00000285987	0	0	0	0
ENSG00000295175	0	0	0	0
ENSG00000295192	0	0	0	0
ENSG00000225684	1	1	0	0
ENSG00000260193	1	2	6	4
ENSG00000295241	0	0	0	0
ENSG00000295264	0	1	0	0
ENSG00000295288	1	0	1	2
ENSG00000287769	3	1	3	8
ENSG00000295308	0	0	0	0
ENSG00000273249	1	0	2	2
ENSG00000289220	0	0	0	0
ENSG00000295355	0	0	0	2
ENSG00000295374	0	0	0	0
ENSG00000295401	0	0	0	2
ENSG00000233554	13	17	11	10
ENSG00000295416	0	0	0	0
ENSG00000295424	0	0	0	0
ENSG00000295449	0	0	0	0
ENSG00000236896	0	0	0	1
ENSG00000295526	0	0	0	0
ENSG00000295528	0	0	0	0
ENSG00000295529	4	1	0	1
ENSG00000229312	1	1	1	3
ENSG00000295589	0	0	0	0
ENSG00000295597	0	0	0	0
ENSG00000295637	0	0	0	0
ENSG00000295649	0	0	0	0
ENSG00000295650	0	0	0	0
ENSG00000295651	0	0	0	0
ENSG00000295684	0	0	0	0
ENSG00000295687	0	0	0	0
ENSG00000295713	0	0	0	0
ENSG00000254261	0	0	0	0
ENSG00000295750	0	0	0	2
ENSG00000295812	0	0	1	0
ENSG00000295843	0	0	0	2
ENSG00000295851	0	0	0	0
ENSG00000295856	0	0	0	0
ENSG00000295872	0	0	0	0
ENSG00000290938	1	0	0	0
ENSG00000274893	0	0	0	0
ENSG00000295954	0	0	0	0
ENSG00000295960	0	0	0	0
ENSG00000295981	0	0	0	0
ENSG00000254473	2	5	15	10
ENSG00000291187	1	1	0	0
ENSG00000296031	0	0	0	0
ENSG00000296035	1	0	0	0
ENSG00000296076	0	0	0	0
ENSG00000286536	1	3	5	9
ENSG00000296098	1	0	2	10
ENSG00000296112	0	0	0	0
ENSG00000296202	2	0	0	0
ENSG00000236024	0	0	0	0
ENSG00000296315	0	0	0	0
ENSG00000296343	5	14	10	17
ENSG00000296351	0	0	0	0
ENSG00000296355	0	0	0	0
ENSG00000296366	0	0	0	0
ENSG00000296375	0	0	0	0
ENSG00000296403	0	0	0	0
ENSG00000232211	0	0	0	0
ENSG00000235819	1	0	0	0
ENSG00000296444	0	0	0	0
ENSG00000296465	0	0	0	0
ENSG00000285686	0	0	0	0
ENSG00000296500	0	0	0	0
ENSG00000296507	0	0	0	0
ENSG00000296510	0	0	2	2
ENSG00000286162	5	6	2	3
ENSG00000293075	0	0	0	0
ENSG00000296603	0	0	1	0
ENSG00000296661	0	0	0	0
ENSG00000296683	0	0	0	0
ENSG00000296698	0	0	0	0
ENSG00000296725	0	0	0	0
ENSG00000296740	1	0	1	0
ENSG00000290848	1	2	0	0
ENSG00000296795	0	0	0	0
ENSG00000236404	22	2	11	8
ENSG00000296869	0	0	0	0
ENSG00000296890	0	0	0	0
ENSG00000296898	0	0	0	0
ENSG00000237886	15	20	6	8
ENSG00000296941	0	0	0	0
ENSG00000296984	0	0	0	0
ENSG00000297028	0	0	1	0
ENSG00000297063	0	0	0	0
ENSG00000297079	1	0	0	2
ENSG00000297101	1	0	0	0
ENSG00000297108	0	0	0	0
ENSG00000293400	0	0	1	0
ENSG00000297129	0	0	0	0
ENSG00000297139	0	0	0	0
ENSG00000204250	0	0	0	0
ENSG00000297230	0	0	0	0
ENSG00000297241	0	0	0	0
ENSG00000297263	0	0	0	0
ENSG00000297301	0	0	0	0
ENSG00000297325	3	4	2	5
ENSG00000297333	0	0	0	0
ENSG00000297364	0	0	0	0
ENSG00000297431	0	0	0	0
ENSG00000297458	0	0	0	0
ENSG00000297467	0	0	0	0
ENSG00000297470	0	0	0	0
ENSG00000275239	0	0	0	0
ENSG00000297491	0	0	0	0
ENSG00000297510	0	0	0	0
ENSG00000297528	0	0	0	0
ENSG00000297553	0	0	1	1
ENSG00000297562	2	1	2	3
ENSG00000275297	1	0	0	1
ENSG00000297576	0	0	0	0
ENSG00000234676	0	0	0	0
ENSG00000297591	0	0	1	0
ENSG00000276422	0	0	0	0
ENSG00000224935	0	0	0	0
ENSG00000297603	0	0	0	0
ENSG00000236849	0	0	1	0
ENSG00000290923	1	2	1	4
ENSG00000297611	0	0	0	0
ENSG00000232283	1	0	1	0
ENSG00000297621	0	0	0	0
ENSG00000297622	0	0	0	0
ENSG00000297623	0	0	0	0
ENSG00000225376	2	0	5	1
ENSG00000291075	14	12	26	40
ENSG00000297650	0	0	0	0
ENSG00000297663	0	0	0	0
ENSG00000297681	1	0	0	0
ENSG00000297682	0	0	0	0
ENSG00000297687	0	0	0	0
ENSG00000297691	0	0	0	0
ENSG00000297711	0	0	0	2
ENSG00000297716	0	0	0	0
ENSG00000297737	0	0	0	0
ENSG00000297756	0	0	0	0
ENSG00000297757	0	0	0	0
ENSG00000225960	0	0	0	0
ENSG00000261432	0	0	0	0
ENSG00000297825	0	1	0	0
ENSG00000286685	0	0	0	1
ENSG00000297880	0	0	0	0
ENSG00000297908	0	0	0	0
ENSG00000297928	0	0	0	0
ENSG00000297978	0	0	0	0
ENSG00000298058	0	0	0	0
ENSG00000298078	0	0	0	0
ENSG00000287329	1	1	0	1
ENSG00000298158	2	1	1	1
ENSG00000298161	0	0	0	0
ENSG00000298163	0	1	0	0
ENSG00000298176	0	0	0	0
ENSG00000288956	4	2	12	8
ENSG00000298190	0	0	0	0
ENSG00000298217	0	0	0	0
ENSG00000298227	1	4	8	10
ENSG00000298241	0	0	0	1
ENSG00000298247	0	0	0	0
ENSG00000298250	0	0	0	0
ENSG00000298257	0	0	0	0
ENSG00000298267	0	0	0	0
ENSG00000298275	0	0	0	0
